Recording,Pipeline,Latency,Error,MinError,MaxSpeed,MeanSpeed,DlydReps
Synthetic_240605_172609_v3,gpu,19,3.953,0.754,0.423,0.228,0.0
Synthetic_240605_172843_v1,gpu,19,4.184,0.777,0.431,0.233,0.0
Synthetic_240605_172843_v2,gpu,19,4.025,0.767,0.411,0.229,0.0
Synthetic_240605_172843_v3,gpu,19,4.219,0.779,0.429,0.232,0.0
Synthetic_240605_173118_v1,gpu,19,3.662,0.723,0.37,0.199,0.0
Synthetic_240605_173118_v2,gpu,19,3.661,0.737,0.361,0.199,0.0
Synthetic_240605_173118_v3,gpu,19,3.666,0.729,0.369,0.199,0.0
Synthetic_240605_173352_v1,gpu,19,4.301,0.783,0.465,0.236,0.0
Synthetic_240605_173352_v2,gpu,19,4.326,0.782,0.464,0.236,0.0
Synthetic_240605_173352_v3,gpu,19,4.349,0.793,0.465,0.237,0.0
Synthetic_240605_173627_v1,gpu,19,4.137,0.825,0.423,0.224,0.0
Synthetic_240605_173627_v2,gpu,19,4.076,0.811,0.414,0.222,0.0
Synthetic_240605_173627_v3,gpu,19,4.16,0.811,0.425,0.225,0.0
Synthetic_240605_173901_v1,gpu,19,4.693,0.833,0.516,0.259,0.0
Synthetic_240605_173901_v2,gpu,19,4.65,0.848,0.496,0.252,0.0
Synthetic_240605_173901_v3,gpu,19,4.679,0.864,0.518,0.258,0.0
Synthetic_240605_174135_v1,gpu,17,0.787,0.537,0.066,0.034,0.1275
Synthetic_240605_174135_v2,gpu,17,0.785,0.545,0.067,0.034,0.1325
Synthetic_240605_174135_v3,gpu,18,0.827,0.546,0.067,0.035,0.1055
Synthetic_240605_174409_v1,gpu,17,0.837,0.486,0.085,0.042,0.0835
Synthetic_240605_174409_v2,gpu,18,0.923,0.567,0.086,0.044,0.0395
Synthetic_240605_174409_v3,gpu,18,0.865,0.489,0.084,0.042,0.081
Synthetic_240605_174643_v1,gpu,19,1.061,0.455,0.09,0.055,0.015
Synthetic_240605_174643_v2,gpu,18,1.046,0.43,0.088,0.055,0.0245
Synthetic_240605_174643_v3,gpu,18,1.073,0.47,0.093,0.056,0.0195
Synthetic_240605_174918_v1,gpu,18,1.215,0.549,0.098,0.059,0.0
Synthetic_240605_174918_v2,gpu,19,1.245,0.569,0.098,0.06,0.0
Synthetic_240605_174918_v3,gpu,18,1.211,0.598,0.098,0.06,0.005
Synthetic_240605_175151_v1,gpu,18,1.151,0.617,0.102,0.056,0.0
Synthetic_240605_175151_v2,gpu,18,1.236,0.588,0.106,0.059,0.019
Synthetic_240605_175151_v3,gpu,18,1.195,0.582,0.103,0.058,0.0
Synthetic_240605_175426_v1,gpu,18,1.075,0.52,0.103,0.055,0.0045
Synthetic_240605_175426_v2,gpu,18,1.035,0.495,0.1,0.054,0.0095
Synthetic_240605_175426_v3,gpu,18,1.065,0.564,0.101,0.053,0.005
Synthetic_240605_175700_v1,gpu,18,1.267,0.605,0.112,0.065,0.0395
Synthetic_240605_175700_v2,gpu,19,1.312,0.566,0.116,0.067,0.0595
Synthetic_240605_175700_v3,gpu,18,1.296,0.611,0.112,0.066,0.029
Synthetic_240605_175934_v1,gpu,19,1.261,0.473,0.11,0.065,0.01
Synthetic_240605_175934_v2,gpu,19,1.261,0.464,0.111,0.065,0.0155
Synthetic_240605_175934_v3,gpu,18,1.227,0.489,0.112,0.065,0.005
Synthetic_240605_180208_v1,gpu,19,1.642,0.597,0.131,0.082,0.0145
Synthetic_240605_180208_v2,gpu,18,1.542,0.539,0.129,0.08,0.0195
Synthetic_240605_180208_v3,gpu,19,1.638,0.583,0.128,0.081,0.005
Synthetic_240605_180443_v1,gpu,19,1.339,0.549,0.116,0.066,0.0
Synthetic_240605_180443_v2,gpu,18,1.315,0.533,0.116,0.066,0.0295
Synthetic_240605_180443_v3,gpu,19,1.365,0.517,0.117,0.066,0.0
Synthetic_240611_121359_v2,gpu,19,6.348,1.116,0.715,0.352,0.0
Synthetic_240611_121359_v3,gpu,19,6.364,1.114,0.725,0.354,0.0
Synthetic_240611_121518_v1,gpu,19,7.427,1.362,0.894,0.397,0.0
Synthetic_240611_123158_v1,gpu,37,32.329,31.043,1.977,0.342,0.0
Synthetic_240611_123158_v1,spinnaker,8,3.237,1.255,0.696,0.348,0.0
Synthetic_240611_123158_v2,gpu,19,6.238,1.086,0.718,0.351,0.0
Synthetic_240611_123158_v2,spinnaker,8,2.794,0.729,0.765,0.356,0.0
Synthetic_240611_123158_v3,gpu,19,6.375,1.108,0.715,0.353,0.0
Synthetic_240611_123600_v1,gpu,19,2.685,0.678,0.168,0.14,0.0
Synthetic_240611_123600_v1,spinnaker,8,1.454,0.706,0.165,0.138,0.0015
Synthetic_240611_123600_v2,gpu,19,2.831,0.65,0.184,0.149,0.0
Synthetic_240611_123600_v2,spinnaker,9,2.729,1.775,0.171,0.148,0.0715
Synthetic_240611_123600_v3,gpu,19,3.55,0.74,0.222,0.188,0.0
Synthetic_240611_123600_v3,spinnaker,9,1.742,0.882,0.179,0.152,0.014
Synthetic_240611_123733_v1,gpu,18,2.908,0.637,0.185,0.157,0.0
Synthetic_240611_123733_v1,spinnaker,9,1.281,0.383,0.166,0.143,0.0
Synthetic_240611_123733_v2,gpu,18,2.527,0.641,0.153,0.136,0.0
Synthetic_240611_123733_v2,spinnaker,10,6.266,5.317,0.161,0.136,0.2055
Synthetic_240611_123733_v3,gpu,19,2.764,0.724,0.165,0.149,0.0
Synthetic_240611_123733_v3,spinnaker,10,2.253,1.24,0.177,0.154,0.0515
Synthetic_240611_123846_v1,gpu,19,2.903,0.693,0.178,0.153,0.0
Synthetic_240611_123846_v1,spinnaker,9,2.976,2.077,0.167,0.139,0.0885
Synthetic_240611_123846_v2,gpu,19,2.858,0.637,0.17,0.148,0.0
Synthetic_240611_123846_v2,spinnaker,9,1.344,0.384,0.16,0.141,0.0
Synthetic_240611_133605_v1,gpu,19,7.288,1.156,0.423,0.382,0.0
Synthetic_240611_133605_v1,spinnaker,8,3.577,0.948,0.414,0.375,0.0
Synthetic_240611_133605_v2,gpu,19,7.366,1.16,0.442,0.388,0.0
Synthetic_240611_133605_v2,spinnaker,9,3.953,1.093,0.452,0.391,0.0015
Synthetic_240611_133605_v3,gpu,19,7.353,1.19,0.429,0.387,0.0
Synthetic_240611_133605_v3,spinnaker,8,3.77,1.112,0.446,0.384,0.0
Synthetic_240611_133719_v1,gpu,19,8.651,1.327,0.509,0.449,0.0
Synthetic_240611_133719_v1,spinnaker,9,4.329,1.085,0.513,0.45,0.0
Synthetic_240611_133719_v2,gpu,19,8.625,1.343,0.507,0.45,0.0
Synthetic_240611_133719_v2,spinnaker,8,4.153,1.105,0.512,0.451,0.0
Synthetic_240611_133719_v3,gpu,19,8.833,1.394,0.524,0.457,0.0
Synthetic_240611_133719_v3,spinnaker,9,5.446,2.05,0.533,0.462,0.0245
Synthetic_240611_133832_v1,gpu,19,10.135,1.587,0.602,0.529,0.0
Synthetic_240611_133832_v1,spinnaker,8,4.782,1.257,0.598,0.53,0.0
Synthetic_240611_133832_v2,gpu,19,9.973,1.583,0.62,0.523,0.0
Synthetic_240611_133832_v2,spinnaker,8,4.858,1.2,0.636,0.527,0.0
Synthetic_240611_133832_v3,gpu,19,9.943,1.53,0.628,0.521,0.0
Synthetic_240611_133832_v3,spinnaker,8,5.233,1.581,0.634,0.524,0.0
Synthetic_240611_133946_v1,gpu,19,11.126,1.741,0.671,0.579,0.0
Synthetic_240611_133946_v1,spinnaker,8,5.287,1.132,0.677,0.589,0.0
Synthetic_240611_133946_v2,gpu,19,11.148,1.719,0.696,0.581,0.0
Synthetic_240611_133946_v2,spinnaker,8,5.678,1.431,0.671,0.585,0.0
Synthetic_240611_133946_v3,gpu,19,11.936,1.874,0.707,0.617,0.0
Synthetic_240611_133946_v3,spinnaker,9,5.914,1.408,0.699,0.6,0.0
Synthetic_240611_134059_v1,gpu,19,13.221,2.119,0.814,0.681,0.0
Synthetic_240611_134059_v1,spinnaker,8,5.915,1.16,0.746,0.641,0.0
Synthetic_240611_134059_v2,gpu,19,12.663,2.104,0.792,0.66,0.0
Synthetic_240611_134059_v2,spinnaker,8,6.103,1.291,0.802,0.658,0.0
Synthetic_240611_134059_v3,gpu,19,13.17,2.083,0.815,0.684,0.0
Synthetic_240611_134059_v3,spinnaker,9,6.501,1.353,0.789,0.653,0.0
Synthetic_240611_134213_v1,gpu,19,14.307,2.386,0.911,0.743,0.0
Synthetic_240611_134213_v1,spinnaker,8,7.029,1.795,0.901,0.752,0.0
Synthetic_240611_134213_v2,gpu,19,13.874,2.27,0.853,0.704,0.0
Synthetic_240611_134213_v2,spinnaker,9,6.954,1.468,0.83,0.713,0.0
Synthetic_240611_134213_v3,gpu,19,14.026,2.399,0.854,0.721,0.0
Synthetic_240611_134213_v3,spinnaker,8,6.431,1.502,0.886,0.729,0.0
Synthetic_240611_134327_v1,gpu,19,16.038,3.266,0.915,0.793,0.0
Synthetic_240611_134327_v1,spinnaker,9,7.714,1.949,0.977,0.786,0.0
Synthetic_240611_134327_v2,gpu,20,16.883,3.67,0.962,0.805,0.0
Synthetic_240611_134327_v2,spinnaker,8,7.253,1.693,1.055,0.803,0.0
Synthetic_240611_134327_v3,gpu,19,16.311,3.451,0.986,0.803,0.0
Synthetic_240611_134327_v3,spinnaker,9,7.938,1.812,0.972,0.821,0.0
Synthetic_240611_134440_v1,gpu,20,18.4,3.825,1.04,0.864,0.0
Synthetic_240611_134440_v1,spinnaker,9,8.945,2.323,1.065,0.861,0.0
Synthetic_240611_134440_v2,gpu,21,20.034,5.421,0.994,0.856,0.0
Synthetic_240611_134440_v2,spinnaker,9,7.953,1.794,1.005,0.835,0.0
Synthetic_240611_134440_v3,gpu,19,17.684,3.523,1.037,0.868,0.0
Synthetic_240611_134440_v3,spinnaker,9,10.232,3.096,1.103,0.892,0.0
Synthetic_240611_134554_v1,gpu,21,23.363,7.315,1.111,0.931,0.01
Synthetic_240611_134554_v1,spinnaker,10,11.831,3.885,1.143,0.933,0.0
Synthetic_240611_134554_v2,gpu,21,22.273,6.492,1.091,0.92,0.0095
Synthetic_240611_134554_v2,spinnaker,9,10.066,2.924,1.106,0.929,0.0
Synthetic_240611_134554_v3,gpu,20,19.314,4.335,1.08,0.922,0.0
Synthetic_240611_134554_v3,spinnaker,9,10.127,2.815,1.108,0.923,0.0
Synthetic_240611_134707_v1,gpu,22,24.436,7.225,1.198,0.997,0.0045
Synthetic_240611_134707_v1,spinnaker,18,17.956,5.782,1.263,1.018,0.0
Synthetic_240611_134707_v2,gpu,21,24.421,7.451,1.234,0.998,0.0
Synthetic_240611_134707_v2,spinnaker,12,13.895,5.251,1.218,0.993,0.0
Synthetic_240611_134707_v3,gpu,21,23.913,7.394,1.199,0.994,0.015
Synthetic_240611_134707_v3,spinnaker,10,12.395,4.83,1.174,0.978,0.0
Synthetic_240611_134822_v1,gpu,18,3.239,0.722,0.212,0.175,0.0
Synthetic_240611_134822_v1,spinnaker,10,1.954,0.791,0.19,0.172,0.0045
Synthetic_240611_134822_v2,gpu,19,3.34,0.764,0.206,0.176,0.0
Synthetic_240611_134822_v2,spinnaker,10,1.969,0.796,0.19,0.172,0.0075
Synthetic_240611_134822_v3,gpu,18,3.228,0.742,0.194,0.173,0.0
Synthetic_240611_134822_v3,spinnaker,10,2.395,1.263,0.203,0.172,0.028
Synthetic_240611_134935_v1,gpu,19,3.824,0.764,0.229,0.199,0.0
Synthetic_240611_134935_v1,spinnaker,9,1.859,0.717,0.209,0.182,0.0025
