0,0,2.5,1
0,256,2.5,1
1,1,2.5,1
1,256,2.5,1
2,2,2.5,1
2,256,2.5,1
3,3,2.5,1
3,256,2.5,1
4,4,2.5,1
4,256,2.5,1
5,5,2.5,1
5,256,2.5,1
6,6,2.5,1
6,256,2.5,1
7,7,2.5,1
7,256,2.5,1
8,8,2.5,1
8,256,2.5,1
9,9,2.5,1
9,256,2.5,1
10,10,2.5,1
10,256,2.5,1
11,11,2.5,1
11,256,2.5,1
12,12,2.5,1
12,256,2.5,1
13,13,2.5,1
13,256,2.5,1
14,14,2.5,1
14,256,2.5,1
15,15,2.5,1
15,256,2.5,1
16,16,2.5,1
16,256,2.5,1
17,17,2.5,1
17,256,2.5,1
18,18,2.5,1
18,256,2.5,1
19,19,2.5,1
19,256,2.5,1
20,20,2.5,1
20,256,2.5,1
21,21,2.5,1
21,256,2.5,1
22,22,2.5,1
22,256,2.5,1
23,23,2.5,1
23,256,2.5,1
24,24,2.5,1
24,256,2.5,1
25,25,2.5,1
25,256,2.5,1
26,26,2.5,1
26,256,2.5,1
27,27,2.5,1
27,256,2.5,1
28,28,2.5,1
28,256,2.5,1
29,29,2.5,1
29,256,2.5,1
30,30,2.5,1
30,256,2.5,1
31,31,2.5,1
31,256,2.5,1
32,32,2.5,1
32,256,2.5,1
33,33,2.5,1
33,256,2.5,1
34,34,2.5,1
34,256,2.5,1
35,35,2.5,1
35,256,2.5,1
36,36,2.5,1
36,256,2.5,1
37,37,2.5,1
37,256,2.5,1
38,38,2.5,1
38,256,2.5,1
39,39,2.5,1
39,256,2.5,1
40,40,2.5,1
40,256,2.5,1
41,41,2.5,1
41,256,2.5,1
42,42,2.5,1
42,256,2.5,1
43,43,2.5,1
43,256,2.5,1
44,44,2.5,1
44,256,2.5,1
45,45,2.5,1
45,256,2.5,1
46,46,2.5,1
46,256,2.5,1
47,47,2.5,1
47,256,2.5,1
48,48,2.5,1
48,256,2.5,1
49,49,2.5,1
49,256,2.5,1
50,50,2.5,1
50,256,2.5,1
51,51,2.5,1
51,256,2.5,1
52,52,2.5,1
52,256,2.5,1
53,53,2.5,1
53,256,2.5,1
54,54,2.5,1
54,256,2.5,1
55,55,2.5,1
55,256,2.5,1
56,56,2.5,1
56,256,2.5,1
57,57,2.5,1
57,256,2.5,1
58,58,2.5,1
58,256,2.5,1
59,59,2.5,1
59,256,2.5,1
60,60,2.5,1
60,256,2.5,1
61,61,2.5,1
61,256,2.5,1
62,62,2.5,1
62,256,2.5,1
63,63,2.5,1
63,256,2.5,1
64,64,2.5,1
64,256,2.5,1
65,65,2.5,1
65,256,2.5,1
66,66,2.5,1
66,256,2.5,1
67,67,2.5,1
67,256,2.5,1
68,68,2.5,1
68,256,2.5,1
69,69,2.5,1
69,256,2.5,1
70,70,2.5,1
70,256,2.5,1
71,71,2.5,1
71,256,2.5,1
72,72,2.5,1
72,256,2.5,1
73,73,2.5,1
73,256,2.5,1
74,74,2.5,1
74,256,2.5,1
75,75,2.5,1
75,256,2.5,1
76,76,2.5,1
76,256,2.5,1
77,77,2.5,1
77,256,2.5,1
78,78,2.5,1
78,256,2.5,1
79,79,2.5,1
79,256,2.5,1
80,80,2.5,1
80,256,2.5,1
81,81,2.5,1
81,256,2.5,1
82,82,2.5,1
82,256,2.5,1
83,83,2.5,1
83,256,2.5,1
84,84,2.5,1
84,256,2.5,1
85,85,2.5,1
85,256,2.5,1
86,86,2.5,1
86,256,2.5,1
87,87,2.5,1
87,256,2.5,1
88,88,2.5,1
88,256,2.5,1
89,89,2.5,1
89,256,2.5,1
90,90,2.5,1
90,256,2.5,1
91,91,2.5,1
91,256,2.5,1
92,92,2.5,1
92,256,2.5,1
93,93,2.5,1
93,256,2.5,1
94,94,2.5,1
94,256,2.5,1
95,95,2.5,1
95,256,2.5,1
96,96,2.5,1
96,256,2.5,1
97,97,2.5,1
97,256,2.5,1
98,98,2.5,1
98,256,2.5,1
99,99,2.5,1
99,256,2.5,1
100,100,2.5,1
100,256,2.5,1
101,101,2.5,1
101,256,2.5,1
102,102,2.5,1
102,256,2.5,1
103,103,2.5,1
103,256,2.5,1
104,104,2.5,1
104,256,2.5,1
105,105,2.5,1
105,256,2.5,1
106,106,2.5,1
106,256,2.5,1
107,107,2.5,1
107,256,2.5,1
108,108,2.5,1
108,256,2.5,1
109,109,2.5,1
109,256,2.5,1
110,110,2.5,1
110,256,2.5,1
111,111,2.5,1
111,256,2.5,1
112,112,2.5,1
112,256,2.5,1
113,113,2.5,1
113,256,2.5,1
114,114,2.5,1
114,256,2.5,1
115,115,2.5,1
115,256,2.5,1
116,116,2.5,1
116,256,2.5,1
117,117,2.5,1
117,256,2.5,1
118,118,2.5,1
118,256,2.5,1
119,119,2.5,1
119,256,2.5,1
120,120,2.5,1
120,256,2.5,1
121,121,2.5,1
121,256,2.5,1
122,122,2.5,1
122,256,2.5,1
123,123,2.5,1
123,256,2.5,1
124,124,2.5,1
124,256,2.5,1
125,125,2.5,1
125,256,2.5,1
126,126,2.5,1
126,256,2.5,1
127,127,2.5,1
127,256,2.5,1
128,128,2.5,1
128,256,2.5,1
129,129,2.5,1
129,256,2.5,1
130,130,2.5,1
130,256,2.5,1
131,131,2.5,1
131,256,2.5,1
132,132,2.5,1
132,256,2.5,1
133,133,2.5,1
133,256,2.5,1
134,134,2.5,1
134,256,2.5,1
135,135,2.5,1
135,256,2.5,1
136,136,2.5,1
136,256,2.5,1
137,137,2.5,1
137,256,2.5,1
138,138,2.5,1
138,256,2.5,1
139,139,2.5,1
139,256,2.5,1
140,140,2.5,1
140,256,2.5,1
141,141,2.5,1
141,256,2.5,1
142,142,2.5,1
142,256,2.5,1
143,143,2.5,1
143,256,2.5,1
144,144,2.5,1
144,256,2.5,1
145,145,2.5,1
145,256,2.5,1
146,146,2.5,1
146,256,2.5,1
147,147,2.5,1
147,256,2.5,1
148,148,2.5,1
148,256,2.5,1
149,149,2.5,1
149,256,2.5,1
150,150,2.5,1
150,256,2.5,1
151,151,2.5,1
151,256,2.5,1
152,152,2.5,1
152,256,2.5,1
153,153,2.5,1
153,256,2.5,1
154,154,2.5,1
154,256,2.5,1
155,155,2.5,1
155,256,2.5,1
156,156,2.5,1
156,256,2.5,1
157,157,2.5,1
157,256,2.5,1
158,158,2.5,1
158,256,2.5,1
159,159,2.5,1
159,256,2.5,1
160,160,2.5,1
160,256,2.5,1
161,161,2.5,1
161,256,2.5,1
162,162,2.5,1
162,256,2.5,1
163,163,2.5,1
163,256,2.5,1
164,164,2.5,1
164,256,2.5,1
165,165,2.5,1
165,256,2.5,1
166,166,2.5,1
166,256,2.5,1
167,167,2.5,1
167,256,2.5,1
168,168,2.5,1
168,256,2.5,1
169,169,2.5,1
169,256,2.5,1
170,170,2.5,1
170,256,2.5,1
171,171,2.5,1
171,256,2.5,1
172,172,2.5,1
172,256,2.5,1
173,173,2.5,1
173,256,2.5,1
174,174,2.5,1
174,256,2.5,1
175,175,2.5,1
175,256,2.5,1
176,176,2.5,1
176,256,2.5,1
177,177,2.5,1
177,256,2.5,1
178,178,2.5,1
178,256,2.5,1
179,179,2.5,1
179,256,2.5,1
180,180,2.5,1
180,256,2.5,1
181,181,2.5,1
181,256,2.5,1
182,182,2.5,1
182,256,2.5,1
183,183,2.5,1
183,256,2.5,1
184,184,2.5,1
184,256,2.5,1
185,185,2.5,1
185,256,2.5,1
186,186,2.5,1
186,256,2.5,1
187,187,2.5,1
187,256,2.5,1
188,188,2.5,1
188,256,2.5,1
189,189,2.5,1
189,256,2.5,1
190,190,2.5,1
190,256,2.5,1
191,191,2.5,1
191,256,2.5,1
192,192,2.5,1
192,256,2.5,1
193,193,2.5,1
193,256,2.5,1
194,194,2.5,1
194,256,2.5,1
195,195,2.5,1
195,256,2.5,1
196,196,2.5,1
196,256,2.5,1
197,197,2.5,1
197,256,2.5,1
198,198,2.5,1
198,256,2.5,1
199,199,2.5,1
199,256,2.5,1
200,200,2.5,1
200,256,2.5,1
201,201,2.5,1
201,256,2.5,1
202,202,2.5,1
202,256,2.5,1
203,203,2.5,1
203,256,2.5,1
204,204,2.5,1
204,256,2.5,1
205,205,2.5,1
205,256,2.5,1
206,206,2.5,1
206,256,2.5,1
207,207,2.5,1
207,256,2.5,1
208,208,2.5,1
208,256,2.5,1
209,209,2.5,1
209,256,2.5,1
210,210,2.5,1
210,256,2.5,1
211,211,2.5,1
211,256,2.5,1
212,212,2.5,1
212,256,2.5,1
213,213,2.5,1
213,256,2.5,1
214,214,2.5,1
214,256,2.5,1
215,215,2.5,1
215,256,2.5,1
216,216,2.5,1
216,256,2.5,1
217,217,2.5,1
217,256,2.5,1
218,218,2.5,1
218,256,2.5,1
219,219,2.5,1
219,256,2.5,1
220,220,2.5,1
220,256,2.5,1
221,221,2.5,1
221,256,2.5,1
222,222,2.5,1
222,256,2.5,1
223,223,2.5,1
223,256,2.5,1
224,224,2.5,1
224,256,2.5,1
225,225,2.5,1
225,256,2.5,1
226,226,2.5,1
226,256,2.5,1
227,227,2.5,1
227,256,2.5,1
228,228,2.5,1
228,256,2.5,1
229,229,2.5,1
229,256,2.5,1
230,230,2.5,1
230,256,2.5,1
231,231,2.5,1
231,256,2.5,1
232,232,2.5,1
232,256,2.5,1
233,233,2.5,1
233,256,2.5,1
234,234,2.5,1
234,256,2.5,1
235,235,2.5,1
235,256,2.5,1
236,236,2.5,1
236,256,2.5,1
237,237,2.5,1
237,256,2.5,1
238,238,2.5,1
238,256,2.5,1
239,239,2.5,1
239,256,2.5,1
240,240,2.5,1
240,256,2.5,1
241,241,2.5,1
241,256,2.5,1
242,242,2.5,1
242,256,2.5,1
243,243,2.5,1
243,256,2.5,1
244,244,2.5,1
244,256,2.5,1
245,245,2.5,1
245,256,2.5,1
246,246,2.5,1
246,256,2.5,1
247,247,2.5,1
247,256,2.5,1
248,248,2.5,1
248,256,2.5,1
249,249,2.5,1
249,256,2.5,1
250,250,2.5,1
250,256,2.5,1
251,251,2.5,1
251,256,2.5,1
252,252,2.5,1
252,256,2.5,1
253,253,2.5,1
253,256,2.5,1
254,254,2.5,1
254,256,2.5,1
255,255,2.5,1
255,256,2.5,1
256,0,2.5,1
256,257,2.5,1
257,1,2.5,1
257,257,2.5,1
258,2,2.5,1
258,257,2.5,1
259,3,2.5,1
259,257,2.5,1
260,4,2.5,1
260,257,2.5,1
261,5,2.5,1
261,257,2.5,1
262,6,2.5,1
262,257,2.5,1
263,7,2.5,1
263,257,2.5,1
264,8,2.5,1
264,257,2.5,1
265,9,2.5,1
265,257,2.5,1
266,10,2.5,1
266,257,2.5,1
267,11,2.5,1
267,257,2.5,1
268,12,2.5,1
268,257,2.5,1
269,13,2.5,1
269,257,2.5,1
270,14,2.5,1
270,257,2.5,1
271,15,2.5,1
271,257,2.5,1
272,16,2.5,1
272,257,2.5,1
273,17,2.5,1
273,257,2.5,1
274,18,2.5,1
274,257,2.5,1
275,19,2.5,1
275,257,2.5,1
276,20,2.5,1
276,257,2.5,1
277,21,2.5,1
277,257,2.5,1
278,22,2.5,1
278,257,2.5,1
279,23,2.5,1
279,257,2.5,1
280,24,2.5,1
280,257,2.5,1
281,25,2.5,1
281,257,2.5,1
282,26,2.5,1
282,257,2.5,1
283,27,2.5,1
283,257,2.5,1
284,28,2.5,1
284,257,2.5,1
285,29,2.5,1
285,257,2.5,1
286,30,2.5,1
286,257,2.5,1
287,31,2.5,1
287,257,2.5,1
288,32,2.5,1
288,257,2.5,1
289,33,2.5,1
289,257,2.5,1
290,34,2.5,1
290,257,2.5,1
291,35,2.5,1
291,257,2.5,1
292,36,2.5,1
292,257,2.5,1
293,37,2.5,1
293,257,2.5,1
294,38,2.5,1
294,257,2.5,1
295,39,2.5,1
295,257,2.5,1
296,40,2.5,1
296,257,2.5,1
297,41,2.5,1
297,257,2.5,1
298,42,2.5,1
298,257,2.5,1
299,43,2.5,1
299,257,2.5,1
300,44,2.5,1
300,257,2.5,1
301,45,2.5,1
301,257,2.5,1
302,46,2.5,1
302,257,2.5,1
303,47,2.5,1
303,257,2.5,1
304,48,2.5,1
304,257,2.5,1
305,49,2.5,1
305,257,2.5,1
306,50,2.5,1
306,257,2.5,1
307,51,2.5,1
307,257,2.5,1
308,52,2.5,1
308,257,2.5,1
309,53,2.5,1
309,257,2.5,1
310,54,2.5,1
310,257,2.5,1
311,55,2.5,1
311,257,2.5,1
312,56,2.5,1
312,257,2.5,1
313,57,2.5,1
313,257,2.5,1
314,58,2.5,1
314,257,2.5,1
315,59,2.5,1
315,257,2.5,1
316,60,2.5,1
316,257,2.5,1
317,61,2.5,1
317,257,2.5,1
318,62,2.5,1
318,257,2.5,1
319,63,2.5,1
319,257,2.5,1
320,64,2.5,1
320,257,2.5,1
321,65,2.5,1
321,257,2.5,1
322,66,2.5,1
322,257,2.5,1
323,67,2.5,1
323,257,2.5,1
324,68,2.5,1
324,257,2.5,1
325,69,2.5,1
325,257,2.5,1
326,70,2.5,1
326,257,2.5,1
327,71,2.5,1
327,257,2.5,1
328,72,2.5,1
328,257,2.5,1
329,73,2.5,1
329,257,2.5,1
330,74,2.5,1
330,257,2.5,1
331,75,2.5,1
331,257,2.5,1
332,76,2.5,1
332,257,2.5,1
333,77,2.5,1
333,257,2.5,1
334,78,2.5,1
334,257,2.5,1
335,79,2.5,1
335,257,2.5,1
336,80,2.5,1
336,257,2.5,1
337,81,2.5,1
337,257,2.5,1
338,82,2.5,1
338,257,2.5,1
339,83,2.5,1
339,257,2.5,1
340,84,2.5,1
340,257,2.5,1
341,85,2.5,1
341,257,2.5,1
342,86,2.5,1
342,257,2.5,1
343,87,2.5,1
343,257,2.5,1
344,88,2.5,1
344,257,2.5,1
345,89,2.5,1
345,257,2.5,1
346,90,2.5,1
346,257,2.5,1
347,91,2.5,1
347,257,2.5,1
348,92,2.5,1
348,257,2.5,1
349,93,2.5,1
349,257,2.5,1
350,94,2.5,1
350,257,2.5,1
351,95,2.5,1
351,257,2.5,1
352,96,2.5,1
352,257,2.5,1
353,97,2.5,1
353,257,2.5,1
354,98,2.5,1
354,257,2.5,1
355,99,2.5,1
355,257,2.5,1
356,100,2.5,1
356,257,2.5,1
357,101,2.5,1
357,257,2.5,1
358,102,2.5,1
358,257,2.5,1
359,103,2.5,1
359,257,2.5,1
360,104,2.5,1
360,257,2.5,1
361,105,2.5,1
361,257,2.5,1
362,106,2.5,1
362,257,2.5,1
363,107,2.5,1
363,257,2.5,1
364,108,2.5,1
364,257,2.5,1
365,109,2.5,1
365,257,2.5,1
366,110,2.5,1
366,257,2.5,1
367,111,2.5,1
367,257,2.5,1
368,112,2.5,1
368,257,2.5,1
369,113,2.5,1
369,257,2.5,1
370,114,2.5,1
370,257,2.5,1
371,115,2.5,1
371,257,2.5,1
372,116,2.5,1
372,257,2.5,1
373,117,2.5,1
373,257,2.5,1
374,118,2.5,1
374,257,2.5,1
375,119,2.5,1
375,257,2.5,1
376,120,2.5,1
376,257,2.5,1
377,121,2.5,1
377,257,2.5,1
378,122,2.5,1
378,257,2.5,1
379,123,2.5,1
379,257,2.5,1
380,124,2.5,1
380,257,2.5,1
381,125,2.5,1
381,257,2.5,1
382,126,2.5,1
382,257,2.5,1
383,127,2.5,1
383,257,2.5,1
384,128,2.5,1
384,257,2.5,1
385,129,2.5,1
385,257,2.5,1
386,130,2.5,1
386,257,2.5,1
387,131,2.5,1
387,257,2.5,1
388,132,2.5,1
388,257,2.5,1
389,133,2.5,1
389,257,2.5,1
390,134,2.5,1
390,257,2.5,1
391,135,2.5,1
391,257,2.5,1
392,136,2.5,1
392,257,2.5,1
